review_index,old_relative_path,old_sha256,old_format,archive_decision,archive_folder,sequence_in_destination,new_filename,new_relative_path,action,destination_exists,fb_selected,photo_selected,reason
512,IMG_4407.JPG,909427bed5d1427e02e05c4e49626bfb1320c9d5f4183439cda245a6d2095370,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,12,260715_D4_IMG4407_中洲_屋台夜食_0012.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4407_中洲_屋台夜食_0012.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
513,IMG_4408.JPG,b5bc5d27cbe714bfb32b2a5e48c4a9db22e2a4f3b090a70fbc4664194ccdcd2c,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,13,260715_D4_IMG4408_中洲_屋台夜食_0013.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4408_中洲_屋台夜食_0013.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
514,IMG_4409.JPG,b1b243aaf2d6adc85e0abba6d6f034f63da5a13851b46e4c02b0effc0f149ea3,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,14,260715_D4_IMG4409_中洲_屋台夜食_0014.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4409_中洲_屋台夜食_0014.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
515,IMG_4410.JPG,a7af0c464fe1c508b345115875fd82c3fe318ea69250da0c3ffb561d17785a43,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,15,260715_D4_IMG4410_中洲_屋台夜食_0015.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4410_中洲_屋台夜食_0015.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
516,IMG_4411.JPG,12c92b9b30534250069411ecce8cda81f58fc7d951eb886090527b84fdab257e,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,16,260715_D4_IMG4411_中洲_屋台夜食_0016.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4411_中洲_屋台夜食_0016.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
517,IMG_4412.PNG,270f09d06b11369083ebbbfb4e4cab483ecf04ff9bc6f0d9c2996a775be0d2e5,PNG,淘汰候選,_審核後刪除,10,260715_D4_IMG4412_淘汰_待審核_0010.PNG,_審核後刪除/260715_D4_IMG4412_淘汰_待審核_0010.PNG,move_to_review,no,否,否,僅移入既有 _審核後刪除；保留可回復性，不永久刪除
518,IMG_4413.PNG,76212e7d64855600b98af9d012a670738dc87da9ea98ad47bae8fa83d70653e6,PNG,淘汰候選,_審核後刪除,11,260715_D4_IMG4413_淘汰_待審核_0011.PNG,_審核後刪除/260715_D4_IMG4413_淘汰_待審核_0011.PNG,move_to_review,no,否,否,僅移入既有 _審核後刪除；保留可回復性，不永久刪除
519,IMG_4414.JPG,c8115a170171988f5fe2b22d200147442e3f4004a587817f347c13a0442dce32,JPEG,保留,05_260716_D5_福岡機場_返程,1,260716_D5_IMG4414_福岡機場_飛機航站_0001.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4414_福岡機場_飛機航站_0001.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
520,IMG_4415.JPG,a65ede266938837db687513ba8e1ed6e5b6db46505811de26d0054b521f13468,JPEG,保留,05_260716_D5_福岡機場_返程,2,260716_D5_IMG4415_福岡機場_飛機航站_0002.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4415_福岡機場_飛機航站_0002.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
521,IMG_4416.JPG,40a9da84bc05c4913d137636d32a52ab153f26f71b9505587446761a5266b372,JPEG,保留,05_260716_D5_福岡機場_返程,3,260716_D5_IMG4416_福岡機場_飛機航站_0003.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4416_福岡機場_飛機航站_0003.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
522,IMG_4417.JPG,8441eee19be3baebfa9650a77fa753f38df12d83a2bd6fce09bf4a13c1892c71,JPEG,保留,05_260716_D5_福岡機場_返程,4,260716_D5_IMG4417_福岡機場_飛機航站_0004.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4417_福岡機場_飛機航站_0004.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
523,IMG_4418.JPG,ec151849f4c338f97cdf51c01a18d66b611c8028b6e8e29d8ee033a3902f8854,JPEG,保留,05_260716_D5_福岡機場_返程,5,260716_D5_IMG4418_福岡機場_飛機航站_0005.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4418_福岡機場_飛機航站_0005.JPG,move_and_rename,no,是,是,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
524,IMG_4419.JPG,e4fe03bfd7b80bd665cf5c71cff2021629f43443983022e854efb6cdac72957e,JPEG,保留,05_260716_D5_福岡機場_返程,6,260716_D5_IMG4419_福岡機場_飛機航站_0006.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4419_福岡機場_飛機航站_0006.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
525,IMG_4420.JPG,d863d954de5e33e2499d1258ed587e0e9c79515b98adf6de155eceeff579ef81,JPEG,保留,05_260716_D5_福岡機場_返程,7,260716_D5_IMG4420_福岡機場_飛機航站_0007.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4420_福岡機場_飛機航站_0007.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
526,IMG_4421.JPG,6cbee2a4daf0f0883a40f4d6ed37b8a1eb8dba9801349b4d48972d711dc85ddf,JPEG,保留,05_260716_D5_福岡機場_返程,8,260716_D5_IMG4421_福岡機場_飛機航站_0008.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4421_福岡機場_飛機航站_0008.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
527,IMG_4422.JPG,36b57e3810bfd9b8cf532e9873de50afeaa07b3f85163d7f920df412adbf476c,JPEG,保留,05_260716_D5_福岡機場_返程,9,260716_D5_IMG4422_福岡機場_飛機航站_0009.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4422_福岡機場_飛機航站_0009.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
528,IMG_4423.JPG,759a56ffe476f1c3ead456c10934d3cf67ff6db2c8787941e71b3e370ddbff28,JPEG,保留,05_260716_D5_福岡機場_返程,10,260716_D5_IMG4423_福岡機場_飛機航站_0010.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4423_福岡機場_飛機航站_0010.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
529,IMG_4424.JPG,6dec2cad415858b2d7d563f5a65ee15e068a25068ddf89c3ee7894d2e4b4ee57,JPEG,保留,05_260716_D5_福岡機場_返程,11,260716_D5_IMG4424_福岡機場_飛機航站_0011.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4424_福岡機場_飛機航站_0011.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
530,IMG_4425.JPG,39cef8ee5819f2a2970904723e5e4d908231ee630ff972f3aef7be96dea721be,JPEG,保留,05_260716_D5_福岡機場_返程,12,260716_D5_IMG4425_福岡機場_飛機航站_0012.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4425_福岡機場_飛機航站_0012.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
531,IMG_4426.JPG,812c0f71df5212a99685df848a29c65e936d7225440c76a94ad0d011b6adf28e,JPEG,保留,05_260716_D5_福岡機場_返程,13,260716_D5_IMG4426_福岡機場_飛機航站_0013.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4426_福岡機場_飛機航站_0013.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
532,IMG_4427.JPG,a498095003aba934b9339491a5984a093dafea61f8e54c0be94abe7e0054248d,JPEG,保留,05_260716_D5_福岡機場_返程,14,260716_D5_IMG4427_福岡機場_飛機航站_0014.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4427_福岡機場_飛機航站_0014.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
533,IMG_4428.JPG,c3dc70ab4a32c09df70b5b737efee2c314877655919b442b4dbf5cb81125fd32,JPEG,保留,05_260716_D5_福岡機場_返程,15,260716_D5_IMG4428_福岡機場_飛機航站_0015.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4428_福岡機場_飛機航站_0015.JPG,move_and_rename,no,是,是,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
534,IMG_4429.JPG,ad9ef21952cfd19443e8ea38ad2d010b518c493c0d0f4f7162478eb189a35955,JPEG,保留,05_260716_D5_福岡機場_返程,16,260716_D5_IMG4429_福岡機場_飛機航站_0016.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4429_福岡機場_飛機航站_0016.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
535,IMG_4430.JPG,2af4102c389c406605522722129e02b7f2d63f19a4f411eb00a7ee5e4af7d8ea,JPEG,保留,05_260716_D5_福岡機場_返程,17,260716_D5_IMG4430_福岡機場_飛機航站_0017.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4430_福岡機場_飛機航站_0017.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
536,IMG_4431.JPG,293cfac58f5cc33f38246057392c5b9beff4f7ef1c8d837a4f555b506b0f8966,JPEG,保留,05_260716_D5_福岡機場_返程,18,260716_D5_IMG4431_福岡機場_飛機航站_0018.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4431_福岡機場_飛機航站_0018.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
537,IMG_4432.JPG,e9d6cd822a0113e778ba0d693dfd4f6fa48169912a5e0fc3bada4d5f6394fa98,JPEG,保留,05_260716_D5_福岡機場_返程,19,260716_D5_IMG4432_福岡機場_飛機航站_0019.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4432_福岡機場_飛機航站_0019.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
538,IMG_4433.JPG,7f9df32092966cfab5b9e3853501710c44b0fae7d0af4ce1fe658d897f9448f8,JPEG,保留,05_260716_D5_福岡機場_返程,20,260716_D5_IMG4433_福岡機場_飛機航站_0020.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4433_福岡機場_飛機航站_0020.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
539,IMG_4434.JPG,c8808f88e66b92b0eb8a0ff5b1129c4e68d3e0314e7292241927ad677ca06c0b,JPEG,保留,05_260716_D5_福岡機場_返程,21,260716_D5_IMG4434_福岡機場_飛機航站_0021.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4434_福岡機場_飛機航站_0021.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
540,IMG_4435.JPG,e3d92e9ceef5ac35fd054a0d30f7ddd700dd286cbbcfca39c55e707f0292df15,JPEG,保留,05_260716_D5_福岡機場_返程,22,260716_D5_IMG4435_福岡機場_飛機航站_0022.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4435_福岡機場_飛機航站_0022.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
541,IMG_4436.JPG,eb39ca45d8097dd62974f544566adfc7ee12b53638f04ddbe861f587a182d9d6,JPEG,保留,05_260716_D5_福岡機場_返程,23,260716_D5_IMG4436_福岡機場_飛機航站_0023.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4436_福岡機場_飛機航站_0023.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
542,IMG_4437.JPG,fbd807bcd852b71d4069d14c92193f91d53dbb92a69d822f21bad6f545af46ba,JPEG,保留,05_260716_D5_福岡機場_返程,24,260716_D5_IMG4437_福岡機場_飛機航站_0024.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4437_福岡機場_飛機航站_0024.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
543,IMG_4438.JPG,cd5351a17702440582f2e5f20d0a3745d14cc79c314bd61ccd4e203d3d88fd5a,JPEG,保留,05_260716_D5_福岡機場_返程,25,260716_D5_IMG4438_福岡機場_飛機航站_0025.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4438_福岡機場_飛機航站_0025.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
544,IMG_4439.JPG,1dbb23c732258b450bc6e05cab798f9d4cda4b3a8758d5829380800110611b97,JPEG,保留,05_260716_D5_福岡機場_返程,26,260716_D5_IMG4439_福岡機場_飛機航站_0026.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4439_福岡機場_飛機航站_0026.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
545,IMG_4440.JPG,df483c5e759dc36bc3608286a882ad9fe5ee2a52f658b44bce63f1c88e6d7411,JPEG,保留,05_260716_D5_福岡機場_返程,27,260716_D5_IMG4440_福岡機場_飛機航站_0027.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4440_福岡機場_飛機航站_0027.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
546,IMG_4441.JPG,d766766e10df783a784cd5cec73a5e32049fbca0d255caf63c4100a0a610ba76,JPEG,保留,05_260716_D5_福岡機場_返程,28,260716_D5_IMG4441_福岡機場_飛機航站_0028.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4441_福岡機場_飛機航站_0028.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
547,IMG_4442.JPG,c78c716cb41bf43046952debaf3e949f2113e5a9edaeace56832a5ff19c5a446,JPEG,保留,05_260716_D5_福岡機場_返程,29,260716_D5_IMG4442_福岡機場_飛機航站_0029.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4442_福岡機場_飛機航站_0029.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
548,IMG_4443.JPG,4d6be048b1ae109d00de4a0d83984d044ed57fe82f219b9f8abdff487e0f8a76,JPEG,保留,05_260716_D5_福岡機場_返程,30,260716_D5_IMG4443_福岡機場_飛機航站_0030.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4443_福岡機場_飛機航站_0030.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
549,IMG_4444.JPG,adb709e425a1002639f490b98b63299b4ea3e25e4c8ba43038b335ce8897d903,JPEG,保留,05_260716_D5_福岡機場_返程,31,260716_D5_IMG4444_福岡機場_飛機航站_0031.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4444_福岡機場_飛機航站_0031.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
550,IMG_4445.JPG,6cf55666ab71f77f557ee3c1335ec45636ca3c0325572e6f4b9e65d9182ebd87,JPEG,保留,05_260716_D5_福岡機場_返程,32,260716_D5_IMG4445_福岡機場_飛機航站_0032.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4445_福岡機場_飛機航站_0032.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
551,IMG_4446.JPG,b91c102d92754130be6124c20d3795ea4593b2e9b12506cc60a3492dbef18cda,JPEG,保留,05_260716_D5_福岡機場_返程,1,260716_D5_IMG4446_福岡機場_離境行李_0001.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4446_福岡機場_離境行李_0001.JPG,move_and_rename,no,是,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
552,IMG_4447.JPG,ef583c498a0b873e9910f4f1b6cd3f2667cd402679487a5395d09a048f0a16f0,JPEG,保留,05_260716_D5_福岡機場_返程,2,260716_D5_IMG4447_福岡機場_離境行李_0002.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4447_福岡機場_離境行李_0002.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
553,IMG_4448.JPG,1b9822fd5e641fb31828cf6c56498445bfe4a0beaa2274cfd9c25498b75ed226,JPEG,保留,05_260716_D5_福岡機場_返程,3,260716_D5_IMG4448_福岡機場_離境行李_0003.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4448_福岡機場_離境行李_0003.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
554,IMG_4449.JPG,849972cc5ae6a55fc6d419b53bc3a83de6b817680fec831392c3024a76818393,JPEG,保留,05_260716_D5_福岡機場_返程,4,260716_D5_IMG4449_福岡機場_離境行李_0004.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4449_福岡機場_離境行李_0004.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
555,IMG_4450.JPG,553f6a9e94a10540d8d874326976e79e88da0e5c008cc7ed427b9e91440eb300,JPEG,保留,05_260716_D5_福岡機場_返程,5,260716_D5_IMG4450_福岡機場_離境行李_0005.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4450_福岡機場_離境行李_0005.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
556,IMG_4451.JPG,a1323222f8d34e6f6e7e74ebc3e774b1ee6e348eaf02b9646f0d9e6785979846,JPEG,保留,05_260716_D5_福岡機場_返程,6,260716_D5_IMG4451_福岡機場_離境行李_0006.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4451_福岡機場_離境行李_0006.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
557,IMG_4452.JPG,ad5313db414a63524e42392b915fe7b0f37b087f3cdf6da35e41ec6e7239f832,JPEG,保留,05_260716_D5_福岡機場_返程,7,260716_D5_IMG4452_福岡機場_離境行李_0007.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4452_福岡機場_離境行李_0007.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
558,IMG_4455.JPG,e9c97e1b68f0174390a017cae5daba77cba6d957e259bbd60bbc31e72de6b933,JPEG,保留,05_260716_D5_福岡機場_返程,8,260716_D5_IMG4455_福岡機場_離境行李_0008.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4455_福岡機場_離境行李_0008.JPG,move_and_rename,no,是,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
559,IMG_4456.JPG,73c432b8bc19cf49c86078a08b5eb05f16a551f3b3787a8882ed045b5eb59d9d,JPEG,保留,05_260716_D5_福岡機場_返程,9,260716_D5_IMG4456_福岡機場_離境行李_0009.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4456_福岡機場_離境行李_0009.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
560,IMG_4457.JPG,df5b5fcecb1431e2232bde1f9863d30a1e6d7d684a64f14e963af6a0f96cacfa,JPEG,保留,05_260716_D5_福岡機場_返程,10,260716_D5_IMG4457_福岡機場_離境行李_0010.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4457_福岡機場_離境行李_0010.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
561,IMG_4458.JPG,921ee58dd3bf76c19e050a0292423998294933bf6d2d9891b88b931600f58105,JPEG,保留,05_260716_D5_福岡機場_返程,11,260716_D5_IMG4458_福岡機場_離境行李_0011.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4458_福岡機場_離境行李_0011.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
562,IMG_4459.JPG,34203ffb75ede45729642248269de40995fbb8302f90d40b8c4ddf4139f958a6,JPEG,保留,05_260716_D5_福岡機場_返程,12,260716_D5_IMG4459_福岡機場_離境行李_0012.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4459_福岡機場_離境行李_0012.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
563,IMG_4460.JPG,372977bdf5b76e598b317e97e7a8ebbeedfdc7d0a6f9594b17aa4d07a2c66c30,JPEG,保留,05_260716_D5_福岡機場_返程,13,260716_D5_IMG4460_福岡機場_離境行李_0013.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4460_福岡機場_離境行李_0013.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
564,IMG_4461.JPG,855184dde42d0fc74d517ae38aaf51f59068690caeb9a9bec6c20168b0ce3111,JPEG,保留,05_260716_D5_福岡機場_返程,14,260716_D5_IMG4461_福岡機場_離境行李_0014.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4461_福岡機場_離境行李_0014.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
565,IMG_4462.JPG,ce79f9f22bd83d5ec4d2cf622b6c10cf8f9cc6ed1d26d385866a19f555ea82df,JPEG,保留,05_260716_D5_福岡機場_返程,15,260716_D5_IMG4462_福岡機場_離境行李_0015.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4462_福岡機場_離境行李_0015.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
566,IMG_4463.JPG,16dcd7a84952ce6d64a33b7e1faa64d8d18ecc793725d41602af3b69dc134e24,JPEG,保留,05_260716_D5_福岡機場_返程,16,260716_D5_IMG4463_福岡機場_離境行李_0016.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4463_福岡機場_離境行李_0016.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
567,IMG_4464.JPG,430f06c738e1d10dd3edbb36ac5b16af5f5a33189df747e4dce9dcedadb5aeb8,JPEG,保留,05_260716_D5_福岡機場_返程,17,260716_D5_IMG4464_福岡機場_離境行李_0017.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4464_福岡機場_離境行李_0017.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
568,IMG_4465.JPG,6da29e8896eb733f42d1e2a2762febdab169020d9b4496355d10fa19db17bc7c,JPEG,保留,05_260716_D5_福岡機場_返程,18,260716_D5_IMG4465_福岡機場_離境行李_0018.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4465_福岡機場_離境行李_0018.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
569,IMG_4466.JPG,d14fbb1a07d6f5071654d2983d0a6b4ff29673b03c12c4b3d02909c20b59b737,JPEG,保留,05_260716_D5_福岡機場_返程,19,260716_D5_IMG4466_福岡機場_離境行李_0019.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4466_福岡機場_離境行李_0019.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
570,IMG_4467.JPG,5016085c72fb10b57aae0ab4504bc8686fb5104d429d3cb95dc857391169debb,JPEG,保留,05_260716_D5_福岡機場_返程,20,260716_D5_IMG4467_福岡機場_離境行李_0020.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4467_福岡機場_離境行李_0020.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
571,IMG_4468.JPG,ac78f90da75c1e4c37f3abf03d1095e419ea4c8c11f78c77c6d7fb7fc41cc002,JPEG,保留,05_260716_D5_福岡機場_返程,21,260716_D5_IMG4468_福岡機場_離境行李_0021.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4468_福岡機場_離境行李_0021.JPG,move_and_rename,no,否,否,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
572,IMG_4472.JPG,e927bc3ded869300a7a85ca1ee5a4bfe84e5f850411712d45974492f9decf02c,JPEG,保留,05_260716_D5_福岡機場_返程,22,260716_D5_IMG4472_福岡機場_離境行李_0022.JPG,05_260716_D5_福岡機場_返程/260716_D5_IMG4472_福岡機場_離境行李_0022.JPG,move_and_rename,no,是,是,依 D5 日期／行程分類，保留原始 IMG 編號以便回溯
