review_index,relative_path,format,size_bytes,width,height,captured_at,capture_time_source,sha256,trip_date,trip_day,itinerary,scene,archive_folder,classification_status,classification_confidence,classification_evidence,archive_decision,fb_selected,photo_selected,photo_score,photo_reason,review_note
514,IMG_4409.JPG,JPEG,1457125,5712,3213,,unavailable,b1b243aaf2d6adc85e0abba6d6f034f63da5a13851b46e4c02b0effc0f149ea3,260715,D4,中洲／屋台與夜食,屋台／拉麵／夜間街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport 段後轉入中洲屋台與夜間餐食,保留,否,否,,,完成目視檢視；保留作旅程總帳
515,IMG_4410.JPG,JPEG,2981147,5712,3213,,unavailable,a7af0c464fe1c508b345115875fd82c3fe318ea69250da0c3ffb561d17785a43,260715,D4,中洲／屋台與夜食,屋台／拉麵／夜間街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport 段後轉入中洲屋台與夜間餐食,保留,否,否,,,完成目視檢視；保留作旅程總帳
516,IMG_4411.JPG,JPEG,3229792,5712,3213,,unavailable,12c92b9b30534250069411ecce8cda81f58fc7d951eb886090527b84fdab257e,260715,D4,中洲／屋台與夜食,屋台／拉麵／夜間街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport 段後轉入中洲屋台與夜間餐食,保留,否,否,,,完成目視檢視；保留作旅程總帳
517,IMG_4412.PNG,PNG,154232,1206,2622,,unavailable,270f09d06b11369083ebbbfb4e4cab483ecf04ff9bc6f0d9c2996a775be0d2e5,260715,D4,中洲／屋台與夜食,屋台／拉麵／夜間街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport 段後轉入中洲屋台與夜間餐食,淘汰候選,否,否,,,螢幕截圖或明顯非旅遊照片；僅列候選，未刪除
518,IMG_4413.PNG,PNG,172867,1206,2622,,unavailable,76212e7d64855600b98af9d012a670738dc87da9ea98ad47bae8fa83d70653e6,260715,D4,中洲／屋台與夜食,屋台／拉麵／夜間街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport 段後轉入中洲屋台與夜間餐食,淘汰候選,否,否,,,螢幕截圖或明顯非旅遊照片；僅列候選，未刪除
519,IMG_4414.JPG,JPEG,5458750,3213,5712,,unavailable,c8115a170171988f5fe2b22d200147442e3f4004a587817f347c13a0442dce32,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
520,IMG_4415.JPG,JPEG,3138840,5712,3213,,unavailable,a65ede266938837db687513ba8e1ed6e5b6db46505811de26d0054b521f13468,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
521,IMG_4416.JPG,JPEG,3114016,5712,3213,,unavailable,40a9da84bc05c4913d137636d32a52ab153f26f71b9505587446761a5266b372,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
522,IMG_4417.JPG,JPEG,2293451,5712,3213,,unavailable,8441eee19be3baebfa9650a77fa753f38df12d83a2bd6fce09bf4a13c1892c71,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
523,IMG_4418.JPG,JPEG,2816679,5712,3213,,unavailable,ec151849f4c338f97cdf51c01a18d66b611c8028b6e8e29d8ee033a3902f8854,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,是,是,4,飛機與機場場景，返程敘事清楚,完成目視檢視；保留作旅程總帳
524,IMG_4419.JPG,JPEG,2221205,5712,3213,,unavailable,e4fe03bfd7b80bd665cf5c71cff2021629f43443983022e854efb6cdac72957e,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
525,IMG_4420.JPG,JPEG,2547459,5712,3213,,unavailable,d863d954de5e33e2499d1258ed587e0e9c79515b98adf6de155eceeff579ef81,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
526,IMG_4421.JPG,JPEG,2622340,5712,3213,,unavailable,6cbee2a4daf0f0883a40f4d6ed37b8a1eb8dba9801349b4d48972d711dc85ddf,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
527,IMG_4422.JPG,JPEG,2334467,5712,3213,,unavailable,36b57e3810bfd9b8cf532e9873de50afeaa07b3f85163d7f920df412adbf476c,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
528,IMG_4423.JPG,JPEG,2423020,5712,3213,,unavailable,759a56ffe476f1c3ead456c10934d3cf67ff6db2c8787941e71b3e370ddbff28,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
529,IMG_4424.JPG,JPEG,3473801,5712,3213,,unavailable,6dec2cad415858b2d7d563f5a65ee15e068a25068ddf89c3ee7894d2e4b4ee57,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
530,IMG_4425.JPG,JPEG,2992233,5712,3213,,unavailable,39cef8ee5819f2a2970904723e5e4d908231ee630ff972f3aef7be96dea721be,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
531,IMG_4426.JPG,JPEG,2820395,3213,5712,,unavailable,812c0f71df5212a99685df848a29c65e936d7225440c76a94ad0d011b6adf28e,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
532,IMG_4427.JPG,JPEG,3332949,5712,3213,,unavailable,a498095003aba934b9339491a5984a093dafea61f8e54c0be94abe7e0054248d,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
533,IMG_4428.JPG,JPEG,2611366,3213,5712,,unavailable,c3dc70ab4a32c09df70b5b737efee2c314877655919b442b4dbf5cb81125fd32,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,是,是,4,機場航站與飛機，幾何線條明確,完成目視檢視；保留作旅程總帳
534,IMG_4429.JPG,JPEG,4435173,5712,3213,,unavailable,ad9ef21952cfd19443e8ea38ad2d010b518c493c0d0f4f7162478eb189a35955,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
535,IMG_4430.JPG,JPEG,3180132,5712,3213,,unavailable,2af4102c389c406605522722129e02b7f2d63f19a4f411eb00a7ee5e4af7d8ea,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
536,IMG_4431.JPG,JPEG,4381964,3213,5712,,unavailable,293cfac58f5cc33f38246057392c5b9beff4f7ef1c8d837a4f555b506b0f8966,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
537,IMG_4432.JPG,JPEG,4105768,5712,3213,,unavailable,e9d6cd822a0113e778ba0d693dfd4f6fa48169912a5e0fc3bada4d5f6394fa98,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
538,IMG_4433.JPG,JPEG,4145877,5712,3213,,unavailable,7f9df32092966cfab5b9e3853501710c44b0fae7d0af4ce1fe658d897f9448f8,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
539,IMG_4434.JPG,JPEG,3230964,5712,3213,,unavailable,c8808f88e66b92b0eb8a0ff5b1129c4e68d3e0314e7292241927ad677ca06c0b,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
540,IMG_4435.JPG,JPEG,2594385,5712,3213,,unavailable,e3d92e9ceef5ac35fd054a0d30f7ddd700dd286cbbcfca39c55e707f0292df15,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
541,IMG_4436.JPG,JPEG,1780189,4031,2267,,unavailable,eb39ca45d8097dd62974f544566adfc7ee12b53638f04ddbe861f587a182d9d6,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
542,IMG_4437.JPG,JPEG,3540905,4651,4274,,unavailable,fbd807bcd852b71d4069d14c92193f91d53dbb92a69d822f21bad6f545af46ba,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
543,IMG_4438.JPG,JPEG,1906367,5712,3213,,unavailable,cd5351a17702440582f2e5f20d0a3745d14cc79c314bd61ccd4e203d3d88fd5a,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
544,IMG_4439.JPG,JPEG,2941800,5712,3213,,unavailable,1dbb23c732258b450bc6e05cab798f9d4cda4b3a8758d5829380800110611b97,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
545,IMG_4440.JPG,JPEG,1233447,2268,4032,,unavailable,df483c5e759dc36bc3608286a882ad9fe5ee2a52f658b44bce63f1c88e6d7411,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
546,IMG_4441.JPG,JPEG,3407165,5712,3213,,unavailable,d766766e10df783a784cd5cec73a5e32049fbca0d255caf63c4100a0a610ba76,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
547,IMG_4442.JPG,JPEG,3033425,5712,3213,,unavailable,c78c716cb41bf43046952debaf3e949f2113e5a9edaeace56832a5ff19c5a446,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
548,IMG_4443.JPG,JPEG,1268892,2268,4032,,unavailable,4d6be048b1ae109d00de4a0d83984d044ed57fe82f219b9f8abdff487e0f8a76,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
549,IMG_4444.JPG,JPEG,4646921,5712,3213,,unavailable,adb709e425a1002639f490b98b63299b4ea3e25e4c8ba43038b335ce8897d903,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
550,IMG_4445.JPG,JPEG,3717338,5712,3213,,unavailable,6cf55666ab71f77f557ee3c1335ec45636ca3c0325572e6f4b9e65d9182ebd87,260716,D5,離境／福岡機場,機場／飛機／航站餐食,05_260716_D5_福岡機場_返程,classified,high,出現福岡機場、飛機與航站餐飲地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
551,IMG_4446.JPG,JPEG,3900801,5712,3213,,unavailable,b91c102d92754130be6124c20d3795ea4593b2e9b12506cc60a3492dbef18cda,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,是,否,,,完成目視檢視；保留作旅程總帳
552,IMG_4447.JPG,JPEG,3402408,5712,3213,,unavailable,ef583c498a0b873e9910f4f1b6cd3f2667cd402679487a5395d09a048f0a16f0,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
553,IMG_4448.JPG,JPEG,3144782,5712,3213,,unavailable,1b9822fd5e641fb31828cf6c56498445bfe4a0beaa2274cfd9c25498b75ed226,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
554,IMG_4449.JPG,JPEG,2697879,5712,3213,,unavailable,849972cc5ae6a55fc6d419b53bc3a83de6b817680fec831392c3024a76818393,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
555,IMG_4450.JPG,JPEG,1888677,3213,5712,,unavailable,553f6a9e94a10540d8d874326976e79e88da0e5c008cc7ed427b9e91440eb300,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
556,IMG_4451.JPG,JPEG,2433220,3213,5712,,unavailable,a1323222f8d34e6f6e7e74ebc3e774b1ee6e348eaf02b9646f0d9e6785979846,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
557,IMG_4452.JPG,JPEG,1833601,3213,5712,,unavailable,ad5313db414a63524e42392b915fe7b0f37b087f3cdf6da35e41ec6e7239f832,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
558,IMG_4455.JPG,JPEG,3089795,5712,3213,,unavailable,e9c97e1b68f0174390a017cae5daba77cba6d957e259bbd60bbc31e72de6b933,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,是,否,,,完成目視檢視；保留作旅程總帳
559,IMG_4456.JPG,JPEG,4168559,5712,3213,,unavailable,73c432b8bc19cf49c86078a08b5eb05f16a551f3b3787a8882ed045b5eb59d9d,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
560,IMG_4457.JPG,JPEG,3116969,5712,3213,,unavailable,df5b5fcecb1431e2232bde1f9863d30a1e6d7d684a64f14e963af6a0f96cacfa,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
561,IMG_4458.JPG,JPEG,2948856,5712,3213,,unavailable,921ee58dd3bf76c19e050a0292423998294933bf6d2d9891b88b931600f58105,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
562,IMG_4459.JPG,JPEG,2112131,5712,3213,,unavailable,34203ffb75ede45729642248269de40995fbb8302f90d40b8c4ddf4139f958a6,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
563,IMG_4460.JPG,JPEG,2742236,5712,3213,,unavailable,372977bdf5b76e598b317e97e7a8ebbeedfdc7d0a6f9594b17aa4d07a2c66c30,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
564,IMG_4461.JPG,JPEG,3502993,5712,3213,,unavailable,855184dde42d0fc74d517ae38aaf51f59068690caeb9a9bec6c20168b0ce3111,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
565,IMG_4462.JPG,JPEG,3663497,5712,3213,,unavailable,ce79f9f22bd83d5ec4d2cf622b6c10cf8f9cc6ed1d26d385866a19f555ea82df,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
566,IMG_4463.JPG,JPEG,3964656,5712,3213,,unavailable,16dcd7a84952ce6d64a33b7e1faa64d8d18ecc793725d41602af3b69dc134e24,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
567,IMG_4464.JPG,JPEG,3833825,5712,3213,,unavailable,430f06c738e1d10dd3edbb36ac5b16af5f5a33189df747e4dce9dcedadb5aeb8,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
568,IMG_4465.JPG,JPEG,3357032,5712,3213,,unavailable,6da29e8896eb733f42d1e2a2762febdab169020d9b4496355d10fa19db17bc7c,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
569,IMG_4466.JPG,JPEG,1911442,5712,3213,,unavailable,d14fbb1a07d6f5071654d2983d0a6b4ff29673b03c12c4b3d02909c20b59b737,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
570,IMG_4467.JPG,JPEG,901453,4032,2268,,unavailable,5016085c72fb10b57aae0ab4504bc8686fb5104d429d3cb95dc857391169debb,260716,D5,離境／福岡機場・返程,機場／餐食／夕陽／行李,05_260716_D5_福岡機場_返程,classified,high,機場離境序列、夕陽與返程行李收尾,保留,否,否,,,完成目視檢視；保留作旅程總帳
